15936,156348,0
18179,156348,0
18180,156348,0
18181,156348,0
20424,156348,0
15560,156348,0
17804,156348,0
17806,156348,0
20050,156348,0
17428,156348,0
17430,156348,0
17431,156348,0
17435,156348,0
19676,156348,0
17054,156348,0
17055,156348,0
17058,156348,0
17059,156348,0
17060,156348,0
19302,156348,0
19303,156348,0
19304,156348,0
16682,156348,0
16684,156348,0
16685,156348,0
16686,156348,0
18928,156348,0
18929,156348,0
18930,156348,0
18931,156348,0
16310,156348,0
16311,156348,0
18554,156348,0
15935,156348,0
38592,157794,0
33730,157794,0
31108,157794,0
30724,157794,0
30725,157794,0
35974,157794,0
30726,157794,0
30727,157794,0
30728,157794,0
30729,157794,0
38218,157794,0
30730,157794,0
30731,157794,0
33356,157794,0
30732,157794,0
30733,157794,0
30350,157794,0
30734,157794,0
30351,157794,0
35600,157794,0
30352,157794,0
30353,157794,0
30354,157794,0
30355,157794,0
37844,157794,0
30356,157794,0
32982,157794,0
35226,157794,0
32604,157794,0
32605,157794,0
32606,157794,0
37470,157794,0
32607,157794,0
32608,157794,0
34852,157794,0
32230,157794,0
32231,157794,0
37096,157794,0
32232,157794,0
32233,157794,0
32234,157794,0
34478,157794,0
31856,157794,0
36722,157794,0
38966,157794,0
34104,157794,0
31482,157794,0
36348,157794,0
47104,157876,2
44483,157876,2
44484,157876,2
44487,157876,2
44488,157876,2
46729,157876,2
44111,157876,2
46355,157876,2
46356,157876,2
46357,157876,2
43737,157876,2
45980,157876,2
45981,157876,2
45982,157876,2
43360,157876,2
45984,157876,2
43362,157876,2
43363,157876,2
43365,157876,2
45607,157876,2
45609,157876,2
42986,157876,2
45610,157876,2
42987,157876,2
42989,157876,2
42990,157876,2
42991,157876,2
45233,157876,2
45234,157876,2
42616,157876,2
42617,157876,2
44858,157876,2
44859,157876,2
44860,157876,2
44861,157876,2
81029,158364,0
82511,158364,0
82513,158364,0
82512,158364,0
82515,158364,0
82514,158364,0
82517,158364,0
82516,158364,0
82135,158364,0
82519,158364,0
82518,158364,0
82521,158364,0
82137,158364,0
82136,158364,0
82520,158364,0
82139,158364,0
82522,158364,0
82138,158364,0
82141,158364,0
82140,158364,0
82143,158364,0
82142,158364,0
82145,158364,0
82144,158364,0
82147,158364,0
81762,158364,0
82146,158364,0
82149,158364,0
81764,158364,0
82148,158364,0
81767,158364,0
81766,158364,0
82150,158364,0
81769,158364,0
81768,158364,0
81771,158364,0
81770,158364,0
81389,158364,0
81773,158364,0
81775,158364,0
81774,158364,0
81393,158364,0
81777,158364,0
81395,158364,0
81778,158364,0
81397,158364,0
81398,158364,0
81401,158364,0
81402,158364,0
81023,158364,0
81022,158364,0
8896,158618,0
8897,158618,0
11139,158618,0
11140,158618,0
11142,158618,0
8518,158618,0
8519,158618,0
11144,158618,0
8520,158618,0
8521,158618,0
8522,158618,0
8523,158618,0
10765,158618,0
10766,158618,0
10767,158618,0
10768,158618,0
8144,158618,0
10769,158618,0
8145,158618,0
10770,158618,0
8146,158618,0
8147,158618,0
10390,158618,0
10391,158618,0
10392,158618,0
10393,158618,0
10394,158618,0
10395,158618,0
10015,158618,0
10016,158618,0
10017,158618,0
10020,158618,0
10021,158618,0
10022,158618,0
9641,158618,0
9642,158618,0
9646,158618,0
9647,158618,0
9267,158618,0
9268,158618,0
9271,158618,0
9273,158618,0
8892,158618,0
8893,158618,0
8894,158618,0
8895,158618,0
58944,158620,2
58947,158620,2
58948,158620,2
58949,158620,2
61191,158620,2
58568,158620,2
58569,158620,2
58570,158620,2
58571,158620,2
58572,158620,2
58573,158620,2
58574,158620,2
58575,158620,2
60817,158620,2
58198,158620,2
58199,158620,2
58200,158620,2
60443,158620,2
57824,158620,2
57825,158620,2
57826,158620,2
60068,158620,2
60070,158620,2
60072,158620,2
57450,158620,2
59691,158620,2
57451,158620,2
59692,158620,2
57452,158620,2
59693,158620,2
59694,158620,2
59695,158620,2
59696,158620,2
59697,158620,2
59698,158620,2
59699,158620,2
59319,158620,2
59320,158620,2
59321,158620,2
59322,158620,2
75649,159040,1
70787,159040,1
77893,159040,1
65925,159040,1
73031,159040,1
80137,159040,1
68169,159040,1
75275,159040,1
70413,159040,1
77519,159040,1
65551,159040,1
72657,159040,1
79763,159040,1
67795,159040,1
74901,159040,1
70039,159040,1
77145,159040,1
65177,159040,1
72283,159040,1
79389,159040,1
67421,159040,1
74527,159040,1
69665,159040,1
76771,159040,1
64803,159040,1
71909,159040,1
79015,159040,1
67047,159040,1
74153,159040,1
69291,159040,1
76397,159040,1
64429,159040,1
71535,159040,1
66673,159040,1
78641,159040,1
73779,159040,1
68917,159040,1
76023,159040,1
71161,159040,1
66299,159040,1
78267,159040,1
73405,159040,1
80511,159040,1
68543,159040,1
11136,159539,0
16004,159539,0
10762,159539,0
10763,159539,0
15628,159539,0
15629,159539,0
10388,159539,0
15254,159539,0
10013,159539,0
10014,159539,0
14880,159539,0
19745,159539,0
19746,159539,0
9639,159539,0
9640,159539,0
14505,159539,0
14506,159539,0
19372,159539,0
9265,159539,0
9266,159539,0
14131,159539,0
14132,159539,0
18998,159539,0
8891,159539,0
13757,159539,0
13758,159539,0
18623,159539,0
8517,159539,0
13382,159539,0
18249,159539,0
13008,159539,0
13009,159539,0
17875,159539,0
12633,159539,0
12634,159539,0
17499,159539,0
17500,159539,0
17501,159539,0
12259,159539,0
12260,159539,0
17126,159539,0
17127,159539,0
11885,159539,0
11886,159539,0
16752,159539,0
11510,159539,0
11511,159539,0
11512,159539,0
16378,159539,0
10560,159582,0
12801,159582,0
10561,159582,0
12802,159582,0
12803,159582,0
12804,159582,0
12805,159582,0
12806,159582,0
12428,159582,0
12429,159582,0
12430,159582,0
12431,159582,0
12432,159582,0
12433,159582,0
12054,159582,0
12055,159582,0
12056,159582,0
12057,159582,0
12058,159582,0
12059,159582,0
12060,159582,0
11680,159582,0
11681,159582,0
11682,159582,0
11683,159582,0
11684,159582,0
11685,159582,0
11686,159582,0
11307,159582,0
11308,159582,0
11309,159582,0
11310,159582,0
11311,159582,0
10933,159582,0
10934,159582,0
10935,159582,0
10936,159582,0
10558,159582,0
10559,159582,0
69698,159681,0
67076,159681,0
71942,159681,0
69321,159681,0
69320,159681,0
66699,159681,0
69323,159681,0
66698,159681,0
69322,159681,0
66701,159681,0
66700,159681,0
69324,159681,0
66702,159681,0
71568,159681,0
66323,159681,0
68947,159681,0
68946,159681,0
66322,159681,0
66325,159681,0
66324,159681,0
68948,159681,0
66327,159681,0
66326,159681,0
68950,159681,0
66328,159681,0
71194,159681,0
68572,159681,0
65948,159681,0
70820,159681,0
68198,159681,0
73064,159681,0
70446,159681,0
67824,159681,0
72690,159681,0
70072,159681,0
67450,159681,0
72316,159681,0
60225,159765,0
65090,159765,0
62469,159765,0
59851,159765,0
64716,159765,0
59852,159765,0
62095,159765,0
59477,159765,0
64342,159765,0
59478,159765,0
61721,159765,0
59103,159765,0
63968,159765,0
61347,159765,0
63591,159765,0
63592,159765,0
63593,159765,0
58729,159765,0
63594,159765,0
58730,159765,0
58731,159765,0
60973,159765,0
