0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
152,0
153,0
154,0
155,0
156,0
263,0
266,0
267,0
264,0
265,0
148,0
149,0
150,0
151,0
304,0
38,0
39,0
37,0
42,0
43,0
40,0
41,0
44,0
45,0
186,0
187,0
185,0
190,0
191,0
188,0
189,0
303,0
76,0
77,0
78,0
79,0
193,0
192,0
74,0
75,0
222,0
223,0
80,0
230,0
111,0
229,0
228,0
227,0
226,0
225,0
224,0
119,0
118,0
117,0
116,0
115,0
114,0
113,0
112,0
120,0
85,10
50,10
87,10
48,10
86,10
125,10
10,10
11,10
124,10
13,10
88,10
47,10
49,12
12,12
51,14
14,14
17,15
16,15
15,15
19,18
18,18
21,18
20,18
23,22
96,22
97,22
22,22
59,22
58,22
57,22
60,22
205,24
137,24
136,24
204,24
139,24
207,24
138,24
206,24
64,24
65,24
283,24
135,24
25,24
24,24
27,24
26,24
208,24
209,24
102,24
100,24
169,24
168,24
101,24
98,24
175,24
174,24
99,24
172,24
167,24
246,24
244,24
176,24
245,24
242,24
63,24
243,24
62,24
61,24
241,24
103,28
140,28
66,28
173,28
284,28
250,28
251,28
212,28
213,28
247,28
214,28
215,28
177,28
29,28
28,28
210,28
211,28
68,30
69,30
32,30
141,30
143,30
67,30
142,30
106,30
104,30
105,30
178,30
179,30
31,30
30,30
34,34
35,34
71,34
36,34
110,34
108,34
109,34
72,34
73,34
184,34
145,34
146,34
147,34
182,34
183,34
70,33
33,33
107,33
84,46
83,46
46,46
55,52
54,52
53,52
52,52
56,52
81,81
82,81
126,89
89,89
171,90
239,90
170,90
203,90
202,90
129,90
163,90
128,90
131,90
130,90
133,90
132,90
166,90
165,90
134,90
164,90
93,90
127,90
92,90
95,90
94,90
240,90
91,90
90,90
341,121
307,121
415,121
234,121
308,121
197,121
381,121
380,121
161,121
198,121
160,121
345,121
344,121
378,121
417,121
416,121
418,121
270,121
123,121
271,121
122,121
121,121
157,157
231,157
194,157
305,158
343,158
342,158
306,158
233,158
232,158
196,158
195,158
379,158
158,158
159,158
268,158
269,158
144,144
181,144
273,162
236,162
310,162
162,162
199,162
348,162
347,162
180,180
274,200
238,200
237,200
201,200
200,200
311,200
220,216
258,216
254,216
288,216
221,216
255,216
289,216
256,216
290,216
252,216
253,216
257,216
216,216
217,216
218,216
219,216
820,235
823,235
822,235
272,235
819,235
676,235
675,235
565,235
564,235
563,235
562,235
561,235
560,235
933,235
815,235
309,235
786,235
524,235
525,235
526,235
527,235
523,235
671,235
529,235
528,235
782,235
419,235
778,235
896,235
745,235
750,235
749,235
346,235
895,235
741,235
456,235
455,235
454,235
634,235
453,235
452,235
451,235
639,235
638,235
450,235
449,235
713,235
712,235
855,235
235,235
854,235
853,235
852,235
859,235
858,235
704,235
857,235
383,235
856,235
382,235
708,235
861,235
860,235
970,235
492,235
597,235
489,235
488,235
491,235
490,235
601,235
487,235
602,235
486,235
248,248
249,248
275,275
279,278
278,278
282,278
281,278
280,278
319,278
277,277
276,276
324,285
322,285
323,285
320,285
321,285
287,285
286,285
285,285
259,259
373,262
262,262
336,262
299,262
372,260
408,260
409,260
444,260
445,260
371,260
446,260
447,260
559,260
407,260
522,260
596,260
260,260
261,260
334,260
485,260
335,260
297,260
298,260
633,260
448,260
313,313
314,313
312,312
352,315
351,315
350,315
349,315
315,315
317,316
316,316
318,316
356,316
353,316
354,316
355,316
387,316
386,316
391,316
390,316
389,316
388,316
516,291
479,291
517,291
442,291
443,291
369,291
368,291
406,291
554,291
404,291
405,291
291,291
292,291
293,291
294,291
295,291
366,291
332,291
330,291
480,291
331,291
328,291
329,291
296,296
333,296
300,300
301,301
302,302
340,340
339,339
338,338
337,337
550,326
687,326
551,326
546,326
547,326
544,326
545,326
400,326
401,326
395,326
394,326
393,326
399,326
398,326
397,326
396,326
692,326
693,326
690,326
691,326
688,326
689,326
653,326
652,326
655,326
654,326
649,326
512,326
513,326
651,326
514,326
650,326
432,326
433,326
434,326
435,326
436,326
437,326
438,326
431,326
430,326
543,326
542,326
656,326
474,326
614,326
475,326
615,326
472,326
612,326
473,326
613,326
470,326
471,326
616,326
468,326
617,326
469,326
467,326
326,326
327,326
766,326
576,326
508,326
577,326
509,326
578,326
